decision,label,kind,target,factor,overrides,overall_proxy,overall_delta,overall_weighted_error,august_proxy,august_weighted_error,august_bad_day_rate_max,max_month_delta,bad_day_rate_max,affected_validation_rows,affected_submission_dates,month_proxy_deltas,gate_failures,risk_failures
KEEP_CANDIDATE,redeem_day16_18_x1.02,day_range,redeem,1.02,{},5.939095439890457,0.003229978461308569,0.14204638264811936,6.22344001956625,0.12565065356659721,0.16129032258064516,-0.03884861828270214,0.2032520325203252,12,"20140916,20140917,20140918","{""2014-05"": 0.033719774258692325, ""2014-06"": 0.008587787593567597, ""2014-07"": 0.009633802828329152, ""2014-08"": -0.03884861828270214}",,
KEEP_CANDIDATE,purchase_day4_x0.98,single_day,purchase,0.98,{},5.93906005117171,0.003194589742561149,0.1420377053337612,6.254384643406216,0.12472231485139822,0.16129032258064516,-0.007903994442735929,0.2032520325203252,4,20140904,"{""2014-05"": 0.0, ""2014-06"": 0.010723156459853556, ""2014-07"": 0.010202053944004419, ""2014-08"": -0.007903994442735929}",,
KEEP_CANDIDATE,purchase_day26_x1.02,single_day,purchase,1.02,{},5.939029663976967,0.003164202547818462,0.14200019160134736,6.2692374624338125,0.12427673028057035,0.16129032258064516,-0.011518488023344098,0.2032520325203252,4,20140926,"{""2014-05"": 0.008114817968746912, ""2014-06"": 0.009309904098115496, ""2014-07"": -0.011518488023344098, ""2014-08"": 0.006948824584860347}",,
KEEP_CANDIDATE,purchase_day1_x1.04,single_day,purchase,1.04,{},5.93902130472193,0.0031558432927809577,0.14191197971476377,6.262288637848952,0.12413419799550744,0.16129032258064516,-0.02031443713961778,0.2032520325203252,4,20140901,"{""2014-05"": 0.017811472416426, ""2014-06"": -0.02031443713961778, ""2014-07"": 0.014369232073911498, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day6_7_x0.96,day_range,purchase,0.96,{},5.938963208821687,0.0030977473925384302,0.14200218525600575,6.2777238204193795,0.12402213954100332,0.16129032258064516,-0.012594066839823448,0.2032520325203252,8,"20140906,20140907","{""2014-05"": 0.0053278377893066775, ""2014-06"": -0.012594066839823448, ""2014-07"": 0.0037158484943589087, ""2014-08"": 0.015435182570427308}",,
KEEP_CANDIDATE,redeem_day5_x0.98,single_day,redeem,0.98,{},5.938929969298045,0.003064507868896449,0.14199480445034712,6.262288637848952,0.12398694774254862,0.16129032258064516,0.0,0.2032520325203252,4,20140905,"{""2014-05"": 0.01215917638303754, ""2014-06"": 0.0, ""2014-07"": 0.0, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day3_x0.98,single_day,purchase,0.98,{},5.938887791163566,0.003022329734417184,0.1420454712234388,6.253638550665722,0.12474469763361308,0.16129032258064516,-0.008650087183229793,0.2032520325203252,4,20140903,"{""2014-05"": 0.0, ""2014-06"": 0.010535286420896739, ""2014-07"": 0.010446473141501045, ""2014-08"": -0.008650087183229793}",,
KEEP_CANDIDATE,redeem_day9_x0.94,single_day,redeem,0.94,{},5.938841303787711,0.002975842358561742,0.14200584240702507,6.302548950031869,0.12327738565262866,0.16129032258064516,-0.035867629279154656,0.2032520325203252,4,20140909,"{""2014-05"": -0.03163421230680186, ""2014-06"": -0.035867629279154656, ""2014-07"": 0.03789188362316409, ""2014-08"": 0.04026031218291681}",,
KEEP_CANDIDATE,purchase_day6_12_x0.98,day_range,purchase,0.98,{},5.938802976642417,0.002937515213267794,0.14210118199633254,6.262035357939491,0.12468744762444209,0.16129032258064516,-0.035205991815588256,0.2032520325203252,28,"20140906,20140907,20140908,20140909,20140910,20140911,20140912","{""2014-05"": -0.0021429245873108016, ""2014-06"": -0.035205991815588256, ""2014-07"": 0.04812182145482069, ""2014-08"": -0.0002532799094607796}",,
KEEP_CANDIDATE,purchase_day4_5_x0.96,day_range,purchase,0.96,{},5.938768553744572,0.0029030923154227395,0.1421809936323757,6.24648064896348,0.12534080621332344,0.16129032258064516,-0.01775360016329941,0.2032520325203252,8,"20140904,20140905","{""2014-05"": -0.01775360016329941, ""2014-06"": 0.0042910325017233575, ""2014-07"": 0.04092769807280927, ""2014-08"": -0.015807988885471858}",,
KEEP_CANDIDATE,redeem_day8_x0.95,single_day,redeem,0.95,{},5.938723284757431,0.0028578233282825494,0.14200938297793342,6.236021739449101,0.1252732019701117,0.16129032258064516,-0.02626689839985108,0.2032520325203252,4,20140908,"{""2014-05"": -0.018278551910314356, ""2014-06"": 0.03587520346385542, ""2014-07"": 0.021166616938007365, ""2014-08"": -0.02626689839985108}",,
KEEP_CANDIDATE,purchase_day28_x0.98,single_day,purchase,0.98,{},5.9386820568779655,0.002816595448816628,0.14205999252927912,6.252950417988252,0.12476534161393715,0.16129032258064516,-0.009338219860699937,0.2032520325203252,4,20140928,"{""2014-05"": 0.010227830273613847, ""2014-06"": 0.010628777246803445, ""2014-07"": 0.0, ""2014-08"": -0.009338219860699937}",,
KEEP_CANDIDATE,redeem_day16_x1.03,single_day,redeem,1.03,{},5.938656043899732,0.0027905824705829474,0.14221376478741585,6.243808820396218,0.1250395895416982,0.16129032258064516,-0.018479817452734082,0.2032520325203252,4,20140916,"{""2014-05"": 0.017085984664119813, ""2014-06"": 0.012881682010958073, ""2014-07"": 0.0, ""2014-08"": -0.018479817452734082}",,
KEEP_CANDIDATE,purchase_day21_22_x1.03,day_range,purchase,1.03,{},5.938616834841728,0.002751373412579028,0.14195175353763456,6.287685207399064,0.12372329793161277,0.16129032258064516,-0.010657130354972288,0.2032520325203252,8,"20140921,20140922","{""2014-05"": -0.0019318059817097222, ""2014-06"": -0.0019539233289691538, ""2014-07"": -0.010657130354972288, ""2014-08"": 0.025396569550111714}",,
KEEP_CANDIDATE,redeem_day2_x0.94,single_day,redeem,0.94,{},5.938595739672022,0.0027302782428728634,0.14201320933049572,6.300529856058452,0.12333795847183118,0.16129032258064516,-0.03631017867695263,0.2032520325203252,4,20140902,"{""2014-05"": 0.03879088664985897, ""2014-06"": -0.03631017867695263, ""2014-07"": -0.031060182788974267, ""2014-08"": 0.03824121820949955}",,
KEEP_CANDIDATE,redeem_day9_10_x1.04,day_range,redeem,1.04,{},5.938593486583722,0.002728025154572933,0.14201327692314475,6.2579051236927565,0.12461670044280201,0.16129032258064516,-0.005494476403935522,0.2032520325203252,8,"20140909,20140910","{""2014-05"": -0.0027085147009993094, ""2014-06"": 0.024190958570245336, ""2014-07"": -0.005494476403935522, ""2014-08"": -0.004383514156195645}",,
KEEP_CANDIDATE,purchase_day18_x0.94,single_day,purchase,0.94,{},5.9385850563555245,0.0027195949263756347,0.14201352982999063,6.235235441630622,0.12529679090466606,0.16129032258064516,-0.027125399741371403,0.2032520325203252,4,20140918,"{""2014-05"": 0.032164025637795746, ""2014-06"": -0.027125399741371403, ""2014-07"": 0.03193020826393145, ""2014-08"": -0.027053196218330022}",,
KEEP_CANDIDATE,purchase_day29_30_x1.06,day_range,purchase,1.06,{},5.938562454625431,0.002696993196281916,0.14236073484182757,6.307785063209782,0.12312030225729123,0.16129032258064516,-0.030877886958125877,0.2032520325203252,8,"20140929,20140930","{""2014-05"": -0.004454014957188335, ""2014-06"": 0.0005543312110516396, ""2014-07"": -0.030877886958125877, ""2014-08"": 0.045496425360830095}",,
KEEP_CANDIDATE,purchase_day29_31_x1.06,day_range,purchase,1.06,{},5.938562454625431,0.002696993196281916,0.14290034506087237,6.307785063209782,0.12256936062855361,0.16129032258064516,-0.030877886958125877,0.2032520325203252,11,"20140929,20140930","{""2014-05"": -0.004454014957188335, ""2014-06"": 0.0005543312110516396, ""2014-07"": -0.030877886958125877, ""2014-08"": 0.045496425360830095}",,
KEEP_CANDIDATE,purchase_day30_x1.04,single_day,purchase,1.04,{},5.938541229639662,0.002675768210512963,0.14222556583173154,6.27868525313246,0.12399329655961092,0.16129032258064516,-0.02388901510685848,0.2032520325203252,4,20140930,"{""2014-05"": -0.02388901510685848, ""2014-06"": 0.01871279614722976, ""2014-07"": 0.0, ""2014-08"": 0.016396615283507998}",,
KEEP_CANDIDATE,purchase_day30_31_x1.04,day_range,purchase,1.04,{},5.938541229639662,0.002675768210512963,0.14258530595422853,6.27868525313246,0.12362600210527341,0.16129032258064516,-0.02388901510685848,0.2032520325203252,7,20140930,"{""2014-05"": -0.02388901510685848, ""2014-06"": 0.01871279614722976, ""2014-07"": 0.0, ""2014-08"": 0.016396615283507998}",,
KEEP_CANDIDATE,purchase_day21_22_x1.04,day_range,purchase,1.04,{},5.938527354865,0.0026618934358513258,0.14195443793693643,6.29012669230005,0.12365005338458322,0.16129032258064516,-0.0121794164428497,0.2032520325203252,8,"20140921,20140922","{""2014-05"": -0.0025757413089468884, ""2014-06"": -0.002605230168959416, ""2014-07"": -0.0121794164428497, ""2014-08"": 0.027838054451097882}",,
KEEP_CANDIDATE,purchase_day21_x1.06,single_day,purchase,1.06,{},5.938520128738398,0.002654667309249348,0.14195465472073449,6.265627733319861,0.12438502215398889,0.16129032258064516,-0.029304808114218872,0.2032520325203252,4,20140921,"{""2014-05"": -0.029304808114218872, ""2014-06"": 0.025526588644062542, ""2014-07"": 0.011795597150268122, ""2014-08"": 0.003339095470908937}",,
KEEP_CANDIDATE,purchase_day11_x0.94,single_day,purchase,0.94,{},5.93851581350872,0.0026503520795708724,0.1420156071153948,6.23601427000992,0.12527342605328706,0.16129032258064516,-0.029940311593503743,0.2032520325203252,4,20140911,"{""2014-05"": 0.03127247403865585, ""2014-06"": -0.029940311593503743, ""2014-07"": 0.03449230198077036, ""2014-08"": -0.02627436783903203}",,
KEEP_CANDIDATE,purchase_day5_x1.03,single_day,purchase,1.03,{},5.9384800273272065,0.0026145658980576414,0.14194459218481567,6.262288637848952,0.12419916639001885,0.16129032258064516,-0.015392690923959229,0.2032520325203252,4,20140905,"{""2014-05"": 0.01331519947022386, ""2014-06"": 0.012866461350894198, ""2014-07"": -0.015392690923959229, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,redeem_day11_x0.96,single_day,redeem,0.96,{},5.938467714547887,0.0026022531187379627,0.14201705008421975,6.244111551000441,0.12503050762357146,0.16129032258064516,-0.024366598941165662,0.2032520325203252,4,20140911,"{""2014-05"": 0.026818635408587532, ""2014-06"": -0.024366598941165662, ""2014-07"": 0.02526409988636491, ""2014-08"": -0.01817708684851116}",,
KEEP_CANDIDATE,redeem_day27_x0.94,single_day,redeem,0.94,{},5.938396628182202,0.0025311667530534265,0.14233683701784364,6.262288637848952,0.12513990017702714,0.16129032258064516,-0.03174472014309959,0.2032520325203252,4,20140927,"{""2014-05"": -0.03174472014309959, ""2014-06"": 0.0, ""2014-07"": 0.04178773661488755, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day13_x0.98,single_day,purchase,0.98,{},5.9383812777615725,0.0025158163324237037,0.14201964318780919,6.25996704115076,0.12455484291906192,0.16129032258064516,-0.008627872245138057,0.2032520325203252,4,20140913,"{""2014-05"": 0.011048819989060377, ""2014-06"": 0.010212184215681042, ""2014-07"": -0.008627872245138057, ""2014-08"": -0.0023215966981924296}",,
KEEP_CANDIDATE,purchase_day5_11_x0.98,day_range,purchase,0.98,{},5.938354815275497,0.0024893538463484077,0.14216268585111222,6.268744113269267,0.12467687072887043,0.16129032258064516,-0.03397553952349863,0.2032520325203252,28,"20140905,20140906,20140907,20140908,20140909,20140910,20140911","{""2014-05"": -0.021147477507587276, ""2014-06"": -0.03397553952349863, ""2014-07"": 0.05744867011326793, ""2014-08"": 0.006455475420314549}",,
KEEP_CANDIDATE,redeem_day9_x0.95,single_day,redeem,0.95,{},5.938345330238763,0.0024798688096145938,0.14202072161349347,6.2958388973989425,0.12347868723161644,0.16129032258064516,-0.029889689648992857,0.2032520325203252,4,20140909,"{""2014-05"": -0.026361844384712008, ""2014-06"": -0.029889689648992857, ""2014-07"": 0.03157657041705697, ""2014-08"": 0.03355025954999036}",,
KEEP_CANDIDATE,purchase_day2_4_x0.98,day_range,purchase,0.98,{},5.938294624753637,0.0024291633244883926,0.1421016915639928,6.237075950528775,0.12524157563772148,0.16129032258064516,-0.02521268732017745,0.2032520325203252,12,"20140902,20140903,20140904","{""2014-05"": 0.01079496472497965, ""2014-06"": 0.011381199759834537, ""2014-07"": 0.01304195150219467, ""2014-08"": -0.02521268732017745}",,
KEEP_CANDIDATE,purchase_day15_x0.96,single_day,purchase,0.96,{},5.938261728288791,0.0023962668596420045,0.14202322967199263,6.24381524732042,0.1250393967339721,0.16129032258064516,-0.018473390528532363,0.2032520325203252,4,20140915,"{""2014-05"": 0.02260333345487897, ""2014-06"": 0.0231172542583451, ""2014-07"": -0.016993710797780892, ""2014-08"": -0.018473390528532363}",,
KEEP_CANDIDATE,purchase_day1_x1.03,single_day,purchase,1.03,{},5.938232344459376,0.0023668830302270294,0.14195776418869904,6.262288637848952,0.12422194725115962,0.16129032258064516,-0.015235827173476935,0.2032520325203252,4,20140901,"{""2014-05"": 0.013358606192208633, ""2014-06"": -0.015235827173476935, ""2014-07"": 0.010776923740765554, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day10_x1.04,single_day,purchase,1.04,{},5.938218322227653,0.0023528607985037198,0.1419264134720332,6.262288637848952,0.12409588660003183,0.16129032258064516,-0.02198511468599662,0.2032520325203252,4,20140910,"{""2014-05"": 0.013985003084472147, ""2014-06"": 0.017913511262102944, ""2014-07"": -0.02198511468599662, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day5_6_x1.06,day_range,purchase,1.06,{},5.938146977327965,0.002281515898816089,0.14188249515950113,6.232857035955791,0.12479608578194627,0.16129032258064516,-0.029431601893160853,0.2032520325203252,8,"20140905,20140906","{""2014-05"": -0.0052466178342083225, ""2014-06"": 0.05023152378339901, ""2014-07"": -0.004880466012876283, ""2014-08"": -0.029431601893160853}",,
KEEP_CANDIDATE,redeem_day2_x0.95,single_day,redeem,0.95,{},5.9381406926522455,0.0022752312230966965,0.142026860741089,6.294156319117974,0.12352916458004552,0.16129032258064516,-0.03025848282848198,0.2032520325203252,4,20140902,"{""2014-05"": 0.03232573806177719, ""2014-06"": -0.03025848282848198, ""2014-07"": -0.025883486256755184, ""2014-08"": 0.03186768126902173}",,
KEEP_CANDIDATE,redeem_day13_x1.02,single_day,redeem,1.02,{},5.93811268435125,0.002247222922100889,0.14197904737624686,6.27266246514679,0.12417398019918101,0.16129032258064516,-0.012230777084175415,0.2032520325203252,4,20140913,"{""2014-05"": -0.012230777084175415, ""2014-06"": 0.0, ""2014-07"": 0.010773350412738303, ""2014-08"": 0.010373827297837757}",,
KEEP_CANDIDATE,redeem_day19_x0.90,single_day,redeem,0.9,{},5.938100836784699,0.0022353753555499623,0.14210446129972262,6.329599551575198,0.12246586760632878,0.16129032258064516,-0.049232329927675345,0.21138211382113822,4,20140919,"{""2014-05"": -0.049232329927675345, ""2014-06"": -0.035928640806527135, ""2014-07"": 0.02556046113460475, ""2014-08"": 0.06731091372624576}",,
KEEP_CANDIDATE,redeem_day5_x0.96,single_day,redeem,0.96,{},5.938084238541118,0.0022187771119694943,0.142011798345111,6.262288637848952,0.12348870038695664,0.16129032258064516,0.0,0.2032520325203252,4,20140905,"{""2014-05"": 0.008803534992654072, ""2014-06"": 0.0, ""2014-07"": 0.0, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day21_x1.02,single_day,purchase,1.02,{},5.938070892171963,0.002205430742813874,0.14197895170534774,6.271651771602247,0.1242043010055173,0.16129032258064516,-0.009768268829799531,0.2032520325203252,4,20140921,"{""2014-05"": -0.009768268829799531, ""2014-06"": 0.00946090562459112, ""2014-07"": 0.0, ""2014-08"": 0.009363133753295116}",,
KEEP_CANDIDATE,redeem_day11_12_x0.98,day_range,redeem,0.98,{},5.938031651432076,0.0021661900029270598,0.1420301319776941,6.24165900297379,0.12510408406437096,0.16129032258064516,-0.02382477301316044,0.2032520325203252,8,"20140911,20140912","{""2014-05"": 0.025831913465659717, ""2014-06"": -0.02382477301316044, ""2014-07"": 0.026448836272560783, ""2014-08"": -0.020629634875161784}",,
KEEP_CANDIDATE,purchase_day4_x0.92,single_day,purchase,0.92,{},5.938011087505187,0.0021456260760377432,0.14218445030059618,6.230672660078006,0.1254336743512445,0.16129032258064516,-0.03161597777094638,0.2032520325203252,4,20140904,"{""2014-05"": 0.0, ""2014-06"": 0.029423100303189287, ""2014-07"": 0.011655300295362103, ""2014-08"": -0.03161597777094638}",,
KEEP_CANDIDATE,purchase_day3_x0.92,single_day,purchase,0.92,{},5.9379891220056935,0.0021236605765446726,0.142195501631009,6.224575162419872,0.12561659928098856,0.16129032258064516,-0.03771347542908021,0.2032520325203252,4,20140903,"{""2014-05"": 0.0, ""2014-06"": 0.011387527784508578, ""2014-07"": 0.03511942437681359, ""2014-08"": -0.03771347542908021}",,
KEEP_CANDIDATE,redeem_day27_x0.95,single_day,redeem,0.95,{},5.937974766527018,0.0021093050978695516,0.14229655047041556,6.262288637848952,0.12503078263159356,0.16129032258064516,-0.026453934371000187,0.2032520325203252,4,20140927,"{""2014-05"": -0.026453934371000187, ""2014-06"": 0.0, ""2014-07"": 0.03482311266254623, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day11_13_x0.98,day_range,purchase,0.98,{},5.9379698455646714,0.002104384135522608,0.14203198615371623,6.244500163694449,0.12501884924275125,0.16129032258064516,-0.017788474154503575,0.2032520325203252,12,"20140911,20140912,20140913","{""2014-05"": 0.0316007308405748, ""2014-06"": -0.009576014227255847, ""2014-07"": 0.00380450703930979, ""2014-08"": -0.017788474154503575}",,
KEEP_CANDIDATE,purchase_day5_8_x0.98,day_range,purchase,0.98,{},5.937926245203845,0.0020607837746959845,0.14212648376236497,6.267286049472863,0.12452595843372036,0.16129032258064516,-0.014965625921036896,0.2032520325203252,16,"20140905,20140906,20140907,20140908","{""2014-05"": -0.014965625921036896, ""2014-06"": -0.006501612356776931, ""2014-07"": 0.024436755425864654, ""2014-08"": 0.0049974116239104305}",,
KEEP_CANDIDATE,redeem_day26_27_x0.96,day_range,redeem,0.96,{},5.9379135781559444,0.0020481167267956124,0.14243715403324098,6.239026818150726,0.12561951971500362,0.16129032258064516,-0.023261819698226383,0.2032520325203252,8,"20140926,20140927","{""2014-05"": 0.003529726064114058, ""2014-06"": 0.0, ""2014-07"": 0.027858492259785095, ""2014-08"": -0.023261819698226383}",,
KEEP_CANDIDATE,purchase_day30_x1.03,single_day,purchase,1.03,{},5.937872287660213,0.002006826231063741,0.1421929537910487,6.274586098705862,0.12411627119240884,0.16129032258064516,-0.017916760796182984,0.2032520325203252,4,20140930,"{""2014-05"": -0.017916760796182984, ""2014-06"": 0.014034597484613442, ""2014-07"": 0.0, ""2014-08"": 0.012297460856910192}",,
KEEP_CANDIDATE,purchase_day30_31_x1.03,day_range,purchase,1.03,{},5.937872287660213,0.002006826231063741,0.1424627588843805,6.274586098705862,0.1238408003516557,0.16129032258064516,-0.017916760796182984,0.2032520325203252,7,20140930,"{""2014-05"": -0.017916760796182984, ""2014-06"": 0.014034597484613442, ""2014-07"": 0.0, ""2014-08"": 0.012297460856910192}",,
KEEP_CANDIDATE,purchase_day25_x0.96,single_day,purchase,0.96,{},5.937868042987302,0.002002581558152805,0.14203504023103736,6.246342892867132,0.12496356736757078,0.16129032258064516,-0.018889840705193173,0.2032520325203252,4,20140925,"{""2014-05"": -0.018889840705193173, ""2014-06"": 0.02100466547293056, ""2014-07"": 0.02245421689555549, ""2014-08"": -0.015945744981820553}",,
KEEP_CANDIDATE,redeem_day9_x0.96,single_day,redeem,0.96,{},5.93784935561864,0.0019838941894914086,0.14203560085209715,6.289128844766017,0.12367998881060424,0.16129032258064516,-0.023911752144284648,0.2032520325203252,4,20140909,"{""2014-05"": -0.021089476462623047, ""2014-06"": -0.023911752144284648, ""2014-07"": 0.025261255017688278, ""2014-08"": 0.02684020691706479}",,
KEEP_CANDIDATE,purchase_day2_x1.02,single_day,purchase,1.02,{},5.937829103470132,0.0019636420409829825,0.14203620841655243,6.270947243543162,0.12422543684728984,0.16129032258064516,-0.010794964724980538,0.2032520325203252,4,20140902,"{""2014-05"": -0.010794964724980538, ""2014-06"": 0.002398375263736874, ""2014-07"": 0.007606575583310793, ""2014-08"": 0.008658605694209953}",,
KEEP_CANDIDATE,redeem_day11_x0.97,single_day,redeem,0.97,{},5.937817151116194,0.0019516896870452882,0.14203656698717054,6.248655822359372,0.12489417948280356,0.16129032258064516,-0.018274949826600384,0.2032520325203252,4,20140911,"{""2014-05"": 0.020113977523121385, ""2014-06"": -0.018274949826600384, ""2014-07"": 0.018948074298863915, ""2014-08"": -0.013632815489580175}",,
KEEP_CANDIDATE,redeem_day24_x1.03,single_day,redeem,1.03,{},5.937816472034117,0.001951010604968495,0.14195144333048712,6.268825915665203,0.12428907668362862,0.16129032258064516,-0.013234258844715185,0.2032520325203252,4,20140924,"{""2014-05"": -0.013234258844715185, ""2014-06"": 0.0, ""2014-07"": 0.014438087622369977, ""2014-08"": 0.006537277816250686}",,
KEEP_CANDIDATE,redeem_day19_22_x0.98,day_range,redeem,0.98,{},5.937747608537387,0.0018821471082377528,0.1421117156505643,6.304160073570541,0.12271910877322795,0.16129032258064516,-0.012814038658483184,0.21138211382113822,16,"20140919,20140920,20140921,20140922","{""2014-05"": -0.012814038658483184, ""2014-06"": -0.012274677974288828, ""2014-07"": -0.009710802432728372, ""2014-08"": 0.04187143572158902}",,
KEEP_CANDIDATE,purchase_day21_23_x1.03,day_range,purchase,1.03,{},5.9377363442105615,0.001870882781412675,0.14197816825656956,6.272923207312334,0.1241661579342147,0.16129032258064516,-0.01911409851395085,0.2032520325203252,12,"20140921,20140922,20140923","{""2014-05"": 0.011893894577426067, ""2014-06"": -0.01911409851395085, ""2014-07"": 0.0033922307182967515, ""2014-08"": 0.010634569463381816}",,
KEEP_CANDIDATE,redeem_day16_x1.02,single_day,redeem,1.02,{},5.937725849465834,0.001860388036685201,0.14217421575283362,6.249968759547128,0.12485479136717084,0.16129032258064516,-0.012319878301823906,0.2032520325203252,4,20140916,"{""2014-05"": 0.011390655743929834, ""2014-06"": 0.008587787593567597, ""2014-07"": 0.0, ""2014-08"": -0.012319878301823906}",,
KEEP_CANDIDATE,redeem_day17_x1.02,single_day,redeem,1.02,{},5.937691766820192,0.001826305391043448,0.14199551871263574,6.247597517974787,0.1249259286143411,0.16129032258064516,-0.014691119874164826,0.2032520325203252,4,20140917,"{""2014-05"": 0.011550689767123146, ""2014-06"": 0.0, ""2014-07"": 0.01038673859408501, ""2014-08"": -0.014691119874164826}",,
KEEP_CANDIDATE,redeem_day2_x0.96,single_day,redeem,0.96,{},5.937685646085582,0.001820184656432744,0.1420405121380889,6.287782782177496,0.12372037068825982,0.16129032258064516,-0.024206786980012218,0.2032520325203252,4,20140902,"{""2014-05"": 0.025860589473696294, ""2014-06"": -0.024206786980012218, ""2014-07"": -0.020706787926705772, ""2014-08"": 0.02549414432854391}",,
KEEP_CANDIDATE,purchase_day18_x0.96,single_day,purchase,0.96,{},5.937678524887347,0.0018130634581980942,0.14204072577403595,6.2442531737034,0.12502625894248273,0.16129032258064516,-0.018083599330458888,0.2032520325203252,4,20140918,"{""2014-05"": 0.021442684739498397, ""2014-06"": -0.018083599330458888, ""2014-07"": 0.02128680473741351, ""2014-08"": -0.01803546414555246}",,
KEEP_CANDIDATE,purchase_day11_x0.96,single_day,purchase,0.96,{},5.937632362816983,0.0017669013878345297,0.14204211063614683,6.244772392136459,0.12501068238949095,0.16129032258064516,-0.019960207220347748,0.2032520325203252,4,20140911,"{""2014-05"": 0.020848316025770863, ""2014-06"": -0.019960207220347748, ""2014-07"": 0.022994867987179646, ""2014-08"": -0.01751624571249355}",,
